"conNum","best jaccard","k","selection","k","con-selection","k","outliers","FCI time","consensus time"
"61",1.205e-06,0.679890472374452,5,0.571000567931176,31,0.679814044067133,5,190,64.9343,422.4736
"62",1.225e-06,0.679890472374452,5,0.571000567931176,31,0.679814044067133,5,190,64.9343,447.2645
"63",1.245e-06,0.679890472374452,5,0.571000567931176,31,0.679814044067133,5,192,64.9343,420.7859
"64",1.265e-06,0.679890472374452,5,0.571000567931176,31,0.679814044067133,5,192,64.9343,438.37
"65",1.285e-06,0.679890472374452,5,0.571000567931176,31,0.679814044067133,5,192,64.9343,437.9275
"66",1.305e-06,0.679890472374452,5,0.571000567931176,31,0.679814044067133,5,192,64.9343,424.9409
"67",1.325e-06,0.679890472374452,5,0.571000567931176,31,0.679814044067133,5,192,64.9343,448.0618
"68",1.345e-06,0.679818244356865,5,0.571000567931176,31,0.679741827162964,5,183,64.9343,427.8428
"69",1.365e-06,0.679818244356865,5,0.571000567931176,31,0.679741827162964,5,183,64.9343,452.5888
"70",1.385e-06,0.679746038202427,5,0.570805413740699,32,0.679669596582501,5,155,64.9343,384.5654
"71",1.405e-06,0.679746038202427,5,0.570805413740699,32,0.679669596582501,5,155,64.9343,383.1613
"72",1.425e-06,0.679746038202427,5,0.570805413740699,32,0.679669596582501,5,155,64.9343,402.3458
"73",1.445e-06,0.679746038202427,5,0.570805413740699,32,0.679669596582501,5,155,64.9343,383.555
"74",1.465e-06,0.679746038202427,5,0.570805413740699,32,0.679669596582501,5,155,64.9343,396.7815
"75",1.485e-06,0.679746038202427,5,0.570805413740699,32,0.679669596582501,5,155,64.9343,399.0115
"76",1.505e-06,0.679746038202427,5,0.570805413740699,32,0.679669596582501,5,155,64.9343,382.614
"77",1.525e-06,0.679746038202427,5,0.570805413740699,32,0.679669596582501,5,161,64.9343,409.2104
"78",1.545e-06,0.679746038202427,5,0.570805413740699,32,0.679669596582501,5,161,64.9343,393.4491
"79",1.565e-06,0.679746038202427,5,0.570805413740699,32,0.679669596582501,5,161,64.9343,404.3342
"80",1.585e-06,0.679746038202427,5,0.570805413740699,32,0.679669596582501,5,161,64.9343,406.2838
"81",1.605e-06,0.679746038202427,5,0.570805413740699,32,0.679669596582501,5,161,64.9343,391.3288
"82",1.625e-06,0.679746038202427,5,0.570805413740699,32,0.679669596582501,5,161,64.9343,400.1665
"83",1.645e-06,0.679746038202427,5,0.570805413740699,32,0.679669596582501,5,161,64.9343,398.1673
"84",1.665e-06,0.679746038202427,5,0.570805413740699,32,0.679669596582501,5,161,64.9343,387.305
"85",1.685e-06,0.679746038202427,5,0.570805413740699,32,0.679669596582501,5,161,64.9343,405.0216
"86",1.705e-06,0.679746038202427,5,0.570805413740699,32,0.679669596582501,5,161,64.9343,391.4001
"87",1.725e-06,0.679746038202427,5,0.570805413740699,32,0.679669596582501,5,159,64.9343,387.3377
"88",1.745e-06,0.679746038202427,5,0.570805413740699,32,0.679669596582501,5,182,64.9343,412.4114
"89",1.765e-06,0.679746038202427,5,0.570805413740699,32,0.679669596582501,5,182,64.9343,391.8605
"90",1.785e-06,0.679746038202427,5,0.570805413740699,32,0.679669596582501,5,182,64.9343,391.5177
"91",1.805e-06,0.679669596582501,5,0.570805413740699,32,0.679669596582501,5,149,64.9343,412.7215
"92",1.825e-06,0.679669596582501,5,0.570805413740699,32,0.679669596582501,5,149,64.9343,394.9847
"93",1.845e-06,0.679669596582501,5,0.570805413740699,32,0.679669596582501,5,149,64.9343,413.7351
"94",1.865e-06,0.679669596582501,5,0.570805413740699,32,0.679669596582501,5,149,64.9343,401.0829
"95",1.885e-06,0.679804037462932,8,0.571217263081057,31,0.679669596582501,5,104,64.9343,407.747
"96",1.905e-06,0.679804037462932,8,0.571217263081057,31,0.679669596582501,5,104,64.9343,425.3595
"97",1.925e-06,0.679804037462932,8,0.571217263081057,31,0.679669596582501,5,104,64.9343,406.5954
"98",1.945e-06,0.679804037462932,8,0.571217263081057,31,0.679669596582501,5,104,64.9343,426.3985
"99",1.965e-06,0.679804037462932,8,0.571217263081057,31,0.679669596582501,5,104,64.9343,413.8421
"100",1.985e-06,0.679804037462932,8,0.571217263081057,31,0.679669596582501,5,104,64.9343,408.2737
